"industry","year","month","sales"
"Fashion & Accessories",2010,6,16138
"Fashion & Accessories",2010,6,598
"Fashion & Accessories",2010,7,12677
"Fashion & Accessories",2010,7,2847
"Fashion & Accessories",2010,7,6947
"Fashion & Accessories",2010,7,937
"Fashion & Accessories",2010,7,2190
"Fashion & Accessories",2010,7,1816
"Fashion & Accessories",2010,7,16842
"Fashion & Accessories",2010,7,544
"Fashion & Accessories",2010,8,13164
"Fashion & Accessories",2010,8,2960
"Fashion & Accessories",2010,8,7280
"Fashion & Accessories",2010,8,897
"Fashion & Accessories",2010,8,2804
"Fashion & Accessories",2010,8,1811
"Fashion & Accessories",2010,8,17923
"Fashion & Accessories",2010,8,517
"Fashion & Accessories",2010,9,12322
"Fashion & Accessories",2010,9,1684
"Fashion & Accessories",2010,9,2085
"Fashion & Accessories",2010,9,839
"Fashion & Accessories",2010,9,6383
"Fashion & Accessories",2010,9,3061
"Fashion & Accessories",2010,9,563
"Fashion & Accessories",2010,9,16232
"Fashion & Accessories",2010,10,3214
"Fashion & Accessories",2010,10,1906
"Fashion & Accessories",2010,10,2173
"Fashion & Accessories",2010,10,930
"Fashion & Accessories",2010,10,6943
"Fashion & Accessories",2010,10,634
"Fashion & Accessories",2010,10,13169
"Fashion & Accessories",2010,10,17412
"Fashion & Accessories",2010,11,20003
"Fashion & Accessories",2010,11,15104
"Fashion & Accessories",2010,11,669
"Fashion & Accessories",2010,11,3454
"Fashion & Accessories",2010,11,1035
"Fashion & Accessories",2010,11,2318
"Fashion & Accessories",2010,11,2392
"Fashion & Accessories",2010,11,8336
"Fashion & Accessories",2010,12,3106
"Fashion & Accessories",2010,12,1398
"Fashion & Accessories",2010,12,11246
"Fashion & Accessories",2010,12,4440
"Fashion & Accessories",2010,12,28545
"Fashion & Accessories",2010,12,20058
"Fashion & Accessories",2010,12,988
"Fashion & Accessories",2010,12,5087
"Fashion & Accessories",2011,1,2345
"Fashion & Accessories",2011,1,5179
"Fashion & Accessories",2011,1,968
"Fashion & Accessories",2011,1,1778
"Fashion & Accessories",2011,1,1619
"Fashion & Accessories",2011,1,13703
"Fashion & Accessories",2011,1,10162
"Fashion & Accessories",2011,1,487
"Fashion & Accessories",2011,2,11370
"Fashion & Accessories",2011,2,15931
"Fashion & Accessories",2011,2,878
"Fashion & Accessories",2011,2,2186
"Fashion & Accessories",2011,2,2228
"Fashion & Accessories",2011,2,5894
"Fashion & Accessories",2011,2,2753
"Fashion & Accessories",2011,2,497
"Fashion & Accessories",2011,3,7017
"Fashion & Accessories",2011,3,1976
"Fashion & Accessories",2011,3,2379
"Fashion & Accessories",2011,3,1064
"Fashion & Accessories",2011,3,3449
"Fashion & Accessories",2011,3,599
"Fashion & Accessories",2011,3,13715
"Fashion & Accessories",2011,3,18252
"Fashion & Accessories",2011,4,2194
"Fashion & Accessories",2011,4,13859
"Fashion & Accessories",2011,4,18647
"Fashion & Accessories",2011,4,690
"Fashion & Accessories",2011,4,3582
"Fashion & Accessories",2011,4,7076
"Fashion & Accessories",2011,4,985
"Fashion & Accessories",2011,4,2422
"Fashion & Accessories",2011,5,1027
"Fashion & Accessories",2011,5,2624
"Fashion & Accessories",2011,5,18771
"Fashion & Accessories",2011,5,13648
"Fashion & Accessories",2011,5,677
"Fashion & Accessories",2011,5,3508
"Fashion & Accessories",2011,5,6973
"Fashion & Accessories",2011,5,2322
"Fashion & Accessories",2011,6,13271
"Fashion & Accessories",2011,6,2093
"Fashion & Accessories",2011,6,2243
"Fashion & Accessories",2011,6,1070
"Fashion & Accessories",2011,6,6797
"Fashion & Accessories",2011,6,3285
"Fashion & Accessories",2011,6,661
"Fashion & Accessories",2011,6,17783
"Fashion & Accessories",2011,7,7213
"Fashion & Accessories",2011,7,17937
"Fashion & Accessories",2011,7,13415
"Fashion & Accessories",2011,7,587
"Fashion & Accessories",2011,7,3060
"Fashion & Accessories",2011,7,985
"Fashion & Accessories",2011,7,2347
"Fashion & Accessories",2011,7,1983
"Fashion & Accessories",2011,8,2179
"Fashion & Accessories",2011,8,19263
"Fashion & Accessories",2011,8,13889
"Fashion & Accessories",2011,8,549
"Fashion & Accessories",2011,8,3027
"Fashion & Accessories",2011,8,7649
"Fashion & Accessories",2011,8,1001
"Fashion & Accessories",2011,8,3022
"Fashion & Accessories",2011,9,3301
"Fashion & Accessories",2011,9,2081
"Fashion & Accessories",2011,9,2320
"Fashion & Accessories",2011,9,930
"Fashion & Accessories",2011,9,6823
"Fashion & Accessories",2011,9,643
"Fashion & Accessories",2011,9,13431
"Fashion & Accessories",2011,9,17999
"Fashion & Accessories",2011,10,7178
"Fashion & Accessories",2011,10,682
"Fashion & Accessories",2011,10,13793
"Fashion & Accessories",2011,10,18255
"Fashion & Accessories",2011,10,3297
"Fashion & Accessories",2011,10,2003
"Fashion & Accessories",2011,10,1020
"Fashion & Accessories",2011,10,2287
"Fashion & Accessories",2011,11,2454
"Fashion & Accessories",2011,11,2499
"Fashion & Accessories",2011,11,1147
"Fashion & Accessories",2011,11,3625
"Fashion & Accessories",2011,11,707
"Fashion & Accessories",2011,11,15816
"Fashion & Accessories",2011,11,20957
"Fashion & Accessories",2011,11,8551
"Fashion & Accessories",2011,12,1596
"Fashion & Accessories",2011,12,5616
"Fashion & Accessories",2011,12,3455
"Fashion & Accessories",2011,12,11922
"Fashion & Accessories",2011,12,4816
"Fashion & Accessories",2011,12,1081
"Fashion & Accessories",2011,12,21726
"Fashion & Accessories",2011,12,31108
"Fashion & Accessories",2012,1,5211
"Fashion & Accessories",2012,1,525
"Fashion & Accessories",2012,1,10686
"Fashion & Accessories",2012,1,14358
"Fashion & Accessories",2012,1,1039
"Fashion & Accessories",2012,1,1851
"Fashion & Accessories",2012,1,1674
"Fashion & Accessories",2012,1,2544
"Fashion & Accessories",2012,2,17931
"Fashion & Accessories",2012,2,1074
"Fashion & Accessories",2012,2,2545
"Fashion & Accessories",2012,2,2607
"Fashion & Accessories",2012,2,3036
"Fashion & Accessories",2012,2,6538
"Fashion & Accessories",2012,2,545
"Fashion & Accessories",2012,2,12618
"Fashion & Accessories",2012,3,20162
"Fashion & Accessories",2012,3,1229
"Fashion & Accessories",2012,3,2719
"Fashion & Accessories",2012,3,2056
"Fashion & Accessories",2012,3,3840
"Fashion & Accessories",2012,3,7878
"Fashion & Accessories",2012,3,623
"Fashion & Accessories",2012,3,15205
"Fashion & Accessories",2012,4,18601
"Fashion & Accessories",2012,4,1953
"Fashion & Accessories",2012,4,2480
"Fashion & Accessories",2012,4,1136
"Fashion & Accessories",2012,4,7118
"Fashion & Accessories",2012,4,3592
"Fashion & Accessories",2012,4,711
"Fashion & Accessories",2012,4,14003
"Fashion & Accessories",2012,5,14593
"Fashion & Accessories",2012,5,3693
"Fashion & Accessories",2012,5,7499
"Fashion & Accessories",2012,5,1155
"Fashion & Accessories",2012,5,2495
"Fashion & Accessories",2012,5,2673
"Fashion & Accessories",2012,5,19952
"Fashion & Accessories",2012,5,725
"Fashion & Accessories",2012,6,7235
"Fashion & Accessories",2012,6,1205
"Fashion & Accessories",2012,6,2339
"Fashion & Accessories",2012,6,2146
"Fashion & Accessories",2012,6,18717
"Fashion & Accessories",2012,6,14035
"Fashion & Accessories",2012,6,703
"Fashion & Accessories",2012,6,3374
"Fashion & Accessories",2012,7,2425
"Fashion & Accessories",2012,7,613
"Fashion & Accessories",2012,7,13717
"Fashion & Accessories",2012,7,18266
"Fashion & Accessories",2012,7,7434
"Fashion & Accessories",2012,7,3094
"Fashion & Accessories",2012,7,1943
"Fashion & Accessories",2012,7,1049
"Fashion & Accessories",2012,8,619
"Fashion & Accessories",2012,8,2115
"Fashion & Accessories",2012,8,3299
"Fashion & Accessories",2012,8,1124
"Fashion & Accessories",2012,8,8306
"Fashion & Accessories",2012,8,3284
"Fashion & Accessories",2012,8,15157
"Fashion & Accessories",2012,8,20750
"Fashion & Accessories",2012,9,2044
"Fashion & Accessories",2012,9,18391
"Fashion & Accessories",2012,9,13714
"Fashion & Accessories",2012,9,687
"Fashion & Accessories",2012,9,3339
"Fashion & Accessories",2012,9,7018
"Fashion & Accessories",2012,9,1045
"Fashion & Accessories",2012,9,2431
"Fashion & Accessories",2012,10,14247
"Fashion & Accessories",2012,10,18845
"Fashion & Accessories",2012,10,2060
"Fashion & Accessories",2012,10,2328
"Fashion & Accessories",2012,10,1158
"Fashion & Accessories",2012,10,7352
"Fashion & Accessories",2012,10,3482
"Fashion & Accessories",2012,10,710
"Fashion & Accessories",2012,11,2673
"Fashion & Accessories",2012,11,2542
"Fashion & Accessories",2012,11,22016
"Fashion & Accessories",2012,11,16562
"Fashion & Accessories",2012,11,731
"Fashion & Accessories",2012,11,3823
"Fashion & Accessories",2012,11,8995
"Fashion & Accessories",2012,11,1252
"Fashion & Accessories",2012,12,31504
"Fashion & Accessories",2012,12,6049
"Fashion & Accessories",2012,12,3454
"Fashion & Accessories",2012,12,1475
"Fashion & Accessories",2012,12,12047
"Fashion & Accessories",2012,12,4693
"Fashion & Accessories",2012,12,1080
"Fashion & Accessories",2012,12,21594
"Fashion & Accessories",2013,1,1896
"Fashion & Accessories",2013,1,15173
"Fashion & Accessories",2013,1,11303
"Fashion & Accessories",2013,1,601
"Fashion & Accessories",2013,1,2660
"Fashion & Accessories",2013,1,5660
"Fashion & Accessories",2013,1,1037
"Fashion & Accessories",2013,1,1796
"Fashion & Accessories",2013,2,2800
"Fashion & Accessories",2013,2,17408
"Fashion & Accessories",2013,2,12251
"Fashion & Accessories",2013,2,564
"Fashion & Accessories",2013,2,6316
"Fashion & Accessories",2013,2,1146
"Fashion & Accessories",2013,2,2412
"Fashion & Accessories",2013,2,2550
"Fashion & Accessories",2013,3,2149
"Fashion & Accessories",2013,3,20605
"Fashion & Accessories",2013,3,15378
"Fashion & Accessories",2013,3,688
"Fashion & Accessories",2013,3,3724
"Fashion & Accessories",2013,3,7980
"Fashion & Accessories",2013,3,1348
"Fashion & Accessories",2013,3,2863
"Fashion & Accessories",2013,4,2644
"Fashion & Accessories",2013,4,19209
"Fashion & Accessories",2013,4,14116
"Fashion & Accessories",2013,4,727
"Fashion & Accessories",2013,4,3501
"Fashion & Accessories",2013,4,7300
"Fashion & Accessories",2013,4,1192
"Fashion & Accessories",2013,4,2249
"Fashion & Accessories",2013,5,2674
"Fashion & Accessories",2013,5,15163
"Fashion & Accessories",2013,5,759
"Fashion & Accessories",2013,5,3730
"Fashion & Accessories",2013,5,20815
"Fashion & Accessories",2013,5,7986
"Fashion & Accessories",2013,5,1198
"Fashion & Accessories",2013,5,2724
"Fashion & Accessories",2013,6,689
"Fashion & Accessories",2013,6,2141
"Fashion & Accessories",2013,6,2479
"Fashion & Accessories",2013,6,1266
"Fashion & Accessories",2013,6,18976
"Fashion & Accessories",2013,6,7489
"Fashion & Accessories",2013,6,3259
"Fashion & Accessories",2013,6,14137
"Fashion & Accessories",2013,7,19211
"Fashion & Accessories",2013,7,2020
"Fashion & Accessories",2013,7,2648
"Fashion & Accessories",2013,7,1131
"Fashion & Accessories",2013,7,7860
"Fashion & Accessories",2013,7,3168
"Fashion & Accessories",2013,7,661
"Fashion & Accessories",2013,7,14323
"Fashion & Accessories",2013,8,8366
"Fashion & Accessories",2013,8,2150
"Fashion & Accessories",2013,8,3560
"Fashion & Accessories",2013,8,1318
"Fashion & Accessories",2013,8,3465
"Fashion & Accessories",2013,8,703
"Fashion & Accessories",2013,8,15652
"Fashion & Accessories",2013,8,21597
"Fashion & Accessories",2013,9,2002
"Fashion & Accessories",2013,9,18144
"Fashion & Accessories",2013,9,13479
"Fashion & Accessories",2013,9,699
"Fashion & Accessories",2013,9,3273
"Fashion & Accessories",2013,9,7068
"Fashion & Accessories",2013,9,1050
"Fashion & Accessories",2013,9,2449
"Fashion & Accessories",2013,10,2621
"Fashion & Accessories",2013,10,19889
"Fashion & Accessories",2013,10,14824
"Fashion & Accessories",2013,10,807
"Fashion & Accessories",2013,10,3491
"Fashion & Accessories",2013,10,7998
"Fashion & Accessories",2013,10,1070
"Fashion & Accessories",2013,10,2232
"Fashion & Accessories",2013,11,2796
"Fashion & Accessories",2013,11,22478
"Fashion & Accessories",2013,11,16794
"Fashion & Accessories",2013,11,822
"Fashion & Accessories",2013,11,3802
"Fashion & Accessories",2013,11,9281
"Fashion & Accessories",2013,11,1219
"Fashion & Accessories",2013,11,2655
"Fashion & Accessories",2013,12,3718
"Fashion & Accessories",2013,12,31657
"Fashion & Accessories",2013,12,21747
"Fashion & Accessories",2013,12,1118
"Fashion & Accessories",2013,12,4713
"Fashion & Accessories",2013,12,11991
"Fashion & Accessories",2013,12,1581
"Fashion & Accessories",2013,12,5776
"Fashion & Accessories",2014,1,2448
"Fashion & Accessories",2014,1,1898
"Fashion & Accessories",2014,1,2019
"Fashion & Accessories",2014,1,15232
"Fashion & Accessories",2014,1,11111
"Fashion & Accessories",2014,1,1185
"Fashion & Accessories",2014,1,593
"Fashion & Accessories",2014,1,5698
"Fashion & Accessories",2014,2,2798
"Fashion & Accessories",2014,2,17566
"Fashion & Accessories",2014,2,12131
"Fashion & Accessories",2014,2,660
"Fashion & Accessories",2014,2,6251
"Fashion & Accessories",2014,2,1136
"Fashion & Accessories",2014,2,2615
"Fashion & Accessories",2014,2,2606
"Fashion & Accessories",2014,3,20136
"Fashion & Accessories",2014,3,14894
"Fashion & Accessories",2014,3,729
"Fashion & Accessories",2014,3,2155
"Fashion & Accessories",2014,3,2886
"Fashion & Accessories",2014,3,1308
"Fashion & Accessories",2014,3,7785
"Fashion & Accessories",2014,3,3516
"Fashion & Accessories",2014,4,2848
"Fashion & Accessories",2014,4,1210
"Fashion & Accessories",2014,4,20391
"Fashion & Accessories",2014,4,15045
"Fashion & Accessories",2014,4,814
"Fashion & Accessories",2014,4,3570
"Fashion & Accessories",2014,4,2302
"Fashion & Accessories",2014,4,7922
"Fashion & Accessories",2014,5,831
"Fashion & Accessories",2014,5,15691
"Fashion & Accessories",2014,5,21645
"Fashion & Accessories",2014,5,3737
"Fashion & Accessories",2014,5,8278
"Fashion & Accessories",2014,5,1271
"Fashion & Accessories",2014,5,2832
"Fashion & Accessories",2014,5,2871
"Fashion & Accessories",2014,6,2530
"Fashion & Accessories",2014,6,19024
"Fashion & Accessories",2014,6,14085
"Fashion & Accessories",2014,6,730
"Fashion & Accessories",2014,6,3151
"Fashion & Accessories",2014,6,7485
"Fashion & Accessories",2014,6,1276
"Fashion & Accessories",2014,6,2207
"Fashion & Accessories",2014,7,19902
"Fashion & Accessories",2014,7,14728
"Fashion & Accessories",2014,7,681
"Fashion & Accessories",2014,7,3145
"Fashion & Accessories",2014,7,8129
"Fashion & Accessories",2014,7,1188
"Fashion & Accessories",2014,7,2803
"Fashion & Accessories",2014,7,2174
"Fashion & Accessories",2014,8,22073
"Fashion & Accessories",2014,8,8547
"Fashion & Accessories",2014,8,15943
"Fashion & Accessories",2014,8,720
"Fashion & Accessories",2014,8,3420
"Fashion & Accessories",2014,8,1350
"Fashion & Accessories",2014,8,3644
"Fashion & Accessories",2014,8,2283
"Fashion & Accessories",2014,9,18707
"Fashion & Accessories",2014,9,13926
"Fashion & Accessories",2014,9,723
"Fashion & Accessories",2014,9,3214
"Fashion & Accessories",2014,9,7430
"Fashion & Accessories",2014,9,1064
"Fashion & Accessories",2014,9,2495
"Fashion & Accessories",2014,9,2091
"Fashion & Accessories",2014,10,790
"Fashion & Accessories",2014,10,8295
"Fashion & Accessories",2014,10,3450
"Fashion & Accessories",2014,10,15264
"Fashion & Accessories",2014,10,20289
"Fashion & Accessories",2014,10,2232
"Fashion & Accessories",2014,10,2599
"Fashion & Accessories",2014,10,1162
"Fashion & Accessories",2014,11,2890
"Fashion & Accessories",2014,11,2597
"Fashion & Accessories",2014,11,23573
"Fashion & Accessories",2014,11,17875
"Fashion & Accessories",2014,11,838
"Fashion & Accessories",2014,11,3821
"Fashion & Accessories",2014,11,9866
"Fashion & Accessories",2014,11,1477
"Fashion & Accessories",2014,12,1977
"Fashion & Accessories",2014,12,22795
"Fashion & Accessories",2014,12,32798
"Fashion & Accessories",2014,12,1117
"Fashion & Accessories",2014,12,4905
"Fashion & Accessories",2014,12,12287
"Fashion & Accessories",2014,12,3803
"Fashion & Accessories",2014,12,5781
"Fashion & Accessories",2015,1,5997
"Fashion & Accessories",2015,1,2497
"Fashion & Accessories",2015,1,610
"Fashion & Accessories",2015,1,11651
"Fashion & Accessories",2015,1,15854
"Fashion & Accessories",2015,1,1273
"Fashion & Accessories",2015,1,2102
"Fashion & Accessories",2015,1,1893
"Fashion & Accessories",2015,2,1289
"Fashion & Accessories",2015,2,6491
"Fashion & Accessories",2015,2,2746
"Fashion & Accessories",2015,2,665
"Fashion & Accessories",2015,2,12641
"Fashion & Accessories",2015,2,18093
"Fashion & Accessories",2015,2,2646
"Fashion & Accessories",2015,2,2620
"Fashion & Accessories",2015,3,3486
"Fashion & Accessories",2015,3,2998
"Fashion & Accessories",2015,3,2134
"Fashion & Accessories",2015,3,20835
"Fashion & Accessories",2015,3,15513
"Fashion & Accessories",2015,3,735
"Fashion & Accessories",2015,3,8110
"Fashion & Accessories",2015,3,1459
"Fashion & Accessories",2015,4,1349
"Fashion & Accessories",2015,4,7999
"Fashion & Accessories",2015,4,808
"Fashion & Accessories",2015,4,3412
"Fashion & Accessories",2015,4,20485
"Fashion & Accessories",2015,4,15152
"Fashion & Accessories",2015,4,2298
"Fashion & Accessories",2015,4,2812
"Fashion & Accessories",2015,5,2851
"Fashion & Accessories",2015,5,2950
"Fashion & Accessories",2015,5,8601
"Fashion & Accessories",2015,5,3689
"Fashion & Accessories",2015,5,1365
"Fashion & Accessories",2015,5,22260
"Fashion & Accessories",2015,5,16221
"Fashion & Accessories",2015,5,845
"Fashion & Accessories",2015,6,14643
"Fashion & Accessories",2015,6,2599
"Fashion & Accessories",2015,6,2345
"Fashion & Accessories",2015,6,19781
"Fashion & Accessories",2015,6,7815
"Fashion & Accessories",2015,6,3187
"Fashion & Accessories",2015,6,759
"Fashion & Accessories",2015,6,1409
"Fashion & Accessories",2015,7,15303
"Fashion & Accessories",2015,7,1360
"Fashion & Accessories",2015,7,2948
"Fashion & Accessories",2015,7,20694
"Fashion & Accessories",2015,7,8465
"Fashion & Accessories",2015,7,3148
"Fashion & Accessories",2015,7,702
"Fashion & Accessories",2015,7,2224
"Fashion & Accessories",2015,8,16248
"Fashion & Accessories",2015,8,22452
"Fashion & Accessories",2015,8,759
"Fashion & Accessories",2015,8,3347
"Fashion & Accessories",2015,8,8776
"Fashion & Accessories",2015,8,1523
"Fashion & Accessories",2015,8,3748
"Fashion & Accessories",2015,8,2252
"Fashion & Accessories",2015,9,2035
"Fashion & Accessories",2015,9,3105
"Fashion & Accessories",2015,9,7738
"Fashion & Accessories",2015,9,1286
"Fashion & Accessories",2015,9,739
"Fashion & Accessories",2015,9,14350
"Fashion & Accessories",2015,9,19266
"Fashion & Accessories",2015,9,2679
"Fashion & Accessories",2015,10,1316
"Fashion & Accessories",2015,10,3424
"Fashion & Accessories",2015,10,2163
"Fashion & Accessories",2015,10,2774
"Fashion & Accessories",2015,10,20794
"Fashion & Accessories",2015,10,15645
"Fashion & Accessories",2015,10,796
"Fashion & Accessories",2015,10,8574
"Fashion & Accessories",2015,11,17457
"Fashion & Accessories",2015,11,23175
"Fashion & Accessories",2015,11,2579
"Fashion & Accessories",2015,11,2913
"Fashion & Accessories",2015,11,1422
"Fashion & Accessories",2015,11,9834
