,month,year,naics_Code,kind_of_business,industry,sales
5729,3,2014,453.0,Miscellaneous store retailers,Miscellaneous,8929.0
5730,3,2014,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2450.0
5731,3,2014,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1338.0
5732,3,2014,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1112.0
5733,3,2014,45330.0,Used merchandise stores,Miscellaneous,1316.0
5734,3,2014,454.0,Nonstore retailers,Miscellaneous,37556.0
5735,3,2014,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,29045.0
5736,3,2014,45431.0,Fuel dealers,Fuel & Gasoline,4866.0
5737,3,2014,722.0,Food services and drinking places,Restaurants & Bars,49417.0
5738,3,2014,7224.0,Drinking places,Restaurants & Bars,1895.0
5739,3,2014,7225.0,Restaurants and other eating places,Restaurants & Bars,43208.0
5740,3,2014,722511.0,Full service restaurants,Restaurants & Bars,22459.0
5741,3,2014,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,20749.0
5742,4,2014,441.0,Motor vehicle and parts dealers,Automotive,88431.0
5743,4,2014,"4411,4412",Automobile and other motor vehicle dealers,Automotive,80998.0
5744,4,2014,4411.0,Automobile dealers,Automotive,74957.0
5745,4,2014,44111.0,New car dealers,Automotive,67217.0
5746,4,2014,44112,Used car dealers,Automotive,7740.0
5747,4,2014,4413.0,"Automotive parts, acc., and tire stores",Automotive,7433.0
5748,4,2014,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15059.0
5749,4,2014,442.0,Furniture and home furnishings stores,Home Goods & Electronics,7856.0
5750,4,2014,4421.0,Furniture stores,Home Goods & Electronics,4203.0
5751,4,2014,4422.0,Home furnishings stores,Home Goods & Electronics,3653.0
5752,4,2014,44221.0,Floor covering stores,Home Goods & Electronics,1532.0
5753,4,2014,442299.0,All other home furnishings stores,Home Goods & Electronics,1996.0
5754,4,2014,443.0,Electronics and appliance stores,Home Goods & Electronics,7203.0
5755,4,2014,443141.0,Household appliance stores,Home Goods & Electronics,1294.0
5756,4,2014,443142.0,Electronics stores,Home Goods & Electronics,5909.0
5757,4,2014,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,30122.0
5758,4,2014,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,24336.0
5759,4,2014,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,895.0
5760,4,2014,44413.0,Hardware stores,Home Goods & Building Supplies,1966.0
5761,4,2014,445.0,Food and beverage stores,Food & Beverage,54264.0
5762,4,2014,4451.0,Grocery stores,Food & Beverage,48847.0
5763,4,2014,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,46711.0
5764,4,2014,4453.0,"Beer, wine, and liquor stores",Food & Beverage,3643.0
5765,4,2014,446.0,Health and personal care stores,Health & Personal Care,24070.0
5766,4,2014,44611.0,Pharmacies and drug stores,Health & Personal Care,20336.0
5767,4,2014,447.0,Gasoline stations,Fuel & Gasoline,47362.0
5768,4,2014,448.0,Clothing and clothing access. stores,Fashion & Accessories,20391.0
5769,4,2014,4481.0,Clothing stores,Fashion & Accessories,15045.0
5770,4,2014,44811.0,Men's clothing stores,Fashion & Accessories,814.0
5771,4,2014,44812.0,Women's clothing stores,Fashion & Accessories,3570.0
5772,4,2014,44814.0,Family clothing stores,Fashion & Accessories,7922.0
5773,4,2014,44819.0,Other clothing stores,Fashion & Accessories,1210.0
5774,4,2014,4482.0,Shoe stores,Fashion & Accessories,2848.0
5775,4,2014,44831.0,Jewelry stores,Fashion & Accessories,2302.0
5776,4,2014,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6163.0
5777,4,2014,45111.0,Sporting goods stores,Sports & Recreation,3517.0
5778,4,2014,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1203.0
5779,4,2014,451211.0,Book stores,Sports & Recreation,675.0
5780,4,2014,452.0,General merchandise stores,General Merchandise,53050.0
5781,4,2014,4521.0,Department stores,General Merchandise,13119.0
5782,4,2014,452111.0,Department stores(excl. discount department stores),General Merchandise,4595.0
5783,4,2014,452112.0,Discount dept. stores,General Merchandise,8524.0
5784,4,2014,4529.0,Other general merchandise stores,General Merchandise,39931.0
5785,4,2014,45291.0,Warehouse clubs and superstores,Food & Beverage,34660.0
5786,4,2014,45299.0,All other gen. merchandise stores,General Merchandise,5271.0
5787,4,2014,453.0,Miscellaneous store retailers,Miscellaneous,8976.0
5788,4,2014,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2436.0
5789,4,2014,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1250.0
5790,4,2014,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1186.0
5791,4,2014,45330.0,Used merchandise stores,Miscellaneous,1307.0
5792,4,2014,454.0,Nonstore retailers,Miscellaneous,35928.0
5793,4,2014,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,29021.0
5794,4,2014,45431.0,Fuel dealers,Fuel & Gasoline,3094.0
5795,4,2014,722.0,Food services and drinking places,Restaurants & Bars,47707.0
5796,4,2014,7224.0,Drinking places,Restaurants & Bars,1731.0
5797,4,2014,7225.0,Restaurants and other eating places,Restaurants & Bars,41446.0
5798,4,2014,722511.0,Full service restaurants,Restaurants & Bars,20921.0
5799,4,2014,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,20525.0
5800,5,2014,441.0,Motor vehicle and parts dealers,Automotive,93731.0
5801,5,2014,"4411,4412",Automobile and other motor vehicle dealers,Automotive,86243.0
5802,5,2014,4411.0,Automobile dealers,Automotive,79503.0
5803,5,2014,44111.0,New car dealers,Automotive,71666.0
5804,5,2014,44112,Used car dealers,Automotive,7837.0
5805,5,2014,4413.0,"Automotive parts, acc., and tire stores",Automotive,7488.0
5806,5,2014,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16126.0
5807,5,2014,442.0,Furniture and home furnishings stores,Home Goods & Electronics,8459.0
5808,5,2014,4421.0,Furniture stores,Home Goods & Electronics,4658.0
5809,5,2014,4422.0,Home furnishings stores,Home Goods & Electronics,3801.0
5810,5,2014,44221.0,Floor covering stores,Home Goods & Electronics,1548.0
5811,5,2014,442299.0,All other home furnishings stores,Home Goods & Electronics,2135.0
5812,5,2014,443.0,Electronics and appliance stores,Home Goods & Electronics,7667.0
5813,5,2014,443141.0,Household appliance stores,Home Goods & Electronics,1444.0
5814,5,2014,443142.0,Electronics stores,Home Goods & Electronics,6223.0
5815,5,2014,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,33407.0
5816,5,2014,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,27031.0
5817,5,2014,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,963.0
5818,5,2014,44413.0,Hardware stores,Home Goods & Building Supplies,2186.0
5819,5,2014,445.0,Food and beverage stores,Food & Beverage,57850.0
5820,5,2014,4451.0,Grocery stores,Food & Beverage,51911.0
5821,5,2014,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,49589.0
5822,5,2014,4453.0,"Beer, wine, and liquor stores",Food & Beverage,4096.0
5823,5,2014,446.0,Health and personal care stores,Health & Personal Care,24793.0
5824,5,2014,44611.0,Pharmacies and drug stores,Health & Personal Care,20767.0
5825,5,2014,447.0,Gasoline stations,Fuel & Gasoline,50663.0
5826,5,2014,448.0,Clothing and clothing access. stores,Fashion & Accessories,21645.0
5827,5,2014,4481.0,Clothing stores,Fashion & Accessories,15691.0
5828,5,2014,44811.0,Men's clothing stores,Fashion & Accessories,831.0
5829,5,2014,44812.0,Women's clothing stores,Fashion & Accessories,3737.0
5830,5,2014,44814.0,Family clothing stores,Fashion & Accessories,8278.0
5831,5,2014,44819.0,Other clothing stores,Fashion & Accessories,1271.0
5832,5,2014,4482.0,Shoe stores,Fashion & Accessories,2832.0
5833,5,2014,44831.0,Jewelry stores,Fashion & Accessories,2871.0
5834,5,2014,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6407.0
5835,5,2014,45111.0,Sporting goods stores,Sports & Recreation,3678.0
5836,5,2014,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1177.0
5837,5,2014,451211.0,Book stores,Sports & Recreation,784.0
5838,5,2014,452.0,General merchandise stores,General Merchandise,57198.0
5839,5,2014,4521.0,Department stores,General Merchandise,14039.0
5840,5,2014,452111.0,Department stores(excl. discount department stores),General Merchandise,4963.0
5841,5,2014,452112.0,Discount dept. stores,General Merchandise,9076.0
5842,5,2014,4529.0,Other general merchandise stores,General Merchandise,43159.0
5843,5,2014,45291.0,Warehouse clubs and superstores,Food & Beverage,37495.0
5844,5,2014,45299.0,All other gen. merchandise stores,General Merchandise,5664.0
5845,5,2014,453.0,Miscellaneous store retailers,Miscellaneous,10564.0
5846,5,2014,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2553.0
5847,5,2014,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1193.0
5848,5,2014,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1360.0
5849,5,2014,45330.0,Used merchandise stores,Miscellaneous,1333.0
5850,5,2014,454.0,Nonstore retailers,Miscellaneous,35904.0
5851,5,2014,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,29435.0
5852,5,2014,45431.0,Fuel dealers,Fuel & Gasoline,2321.0
5853,5,2014,722.0,Food services and drinking places,Restaurants & Bars,51060.0
5854,5,2014,7224.0,Drinking places,Restaurants & Bars,1895.0
5855,5,2014,7225.0,Restaurants and other eating places,Restaurants & Bars,44377.0
5856,5,2014,722511.0,Full service restaurants,Restaurants & Bars,22550.0
5857,5,2014,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,21827.0
5858,6,2014,441.0,Motor vehicle and parts dealers,Automotive,87192.0
5859,6,2014,"4411,4412",Automobile and other motor vehicle dealers,Automotive,79885.0
5860,6,2014,4411.0,Automobile dealers,Automotive,73619.0
5861,6,2014,44111.0,New car dealers,Automotive,65935.0
5862,6,2014,44112,Used car dealers,Automotive,7684.0
5863,6,2014,4413.0,"Automotive parts, acc., and tire stores",Automotive,7307.0
5864,6,2014,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15542.0
5865,6,2014,442.0,Furniture and home furnishings stores,Home Goods & Electronics,7952.0
5866,6,2014,4421.0,Furniture stores,Home Goods & Electronics,4233.0
5867,6,2014,4422.0,Home furnishings stores,Home Goods & Electronics,3719.0
5868,6,2014,44221.0,Floor covering stores,Home Goods & Electronics,1590.0
5869,6,2014,442299.0,All other home furnishings stores,Home Goods & Electronics,2011.0
5870,6,2014,443.0,Electronics and appliance stores,Home Goods & Electronics,7590.0
5871,6,2014,443141.0,Household appliance stores,Home Goods & Electronics,1444.0
5872,6,2014,443142.0,Electronics stores,Home Goods & Electronics,6146.0
5873,6,2014,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,30054.0
5874,6,2014,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,25334.0
5875,6,2014,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,973.0
5876,6,2014,44413.0,Hardware stores,Home Goods & Building Supplies,2023.0
5877,6,2014,445.0,Food and beverage stores,Food & Beverage,55337.0
5878,6,2014,4451.0,Grocery stores,Food & Beverage,49596.0
5879,6,2014,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,47306.0
5880,6,2014,4453.0,"Beer, wine, and liquor stores",Food & Beverage,3966.0
5881,6,2014,446.0,Health and personal care stores,Health & Personal Care,24050.0
5882,6,2014,44611.0,Pharmacies and drug stores,Health & Personal Care,20116.0
5883,6,2014,447.0,Gasoline stations,Fuel & Gasoline,48705.0
5884,6,2014,448.0,Clothing and clothing access. stores,Fashion & Accessories,19024.0
5885,6,2014,4481.0,Clothing stores,Fashion & Accessories,14085.0
5886,6,2014,44811.0,Men's clothing stores,Fashion & Accessories,730.0
5887,6,2014,44812.0,Women's clothing stores,Fashion & Accessories,3151.0
5888,6,2014,44814.0,Family clothing stores,Fashion & Accessories,7485.0
5889,6,2014,44819.0,Other clothing stores,Fashion & Accessories,1276.0
5890,6,2014,4482.0,Shoe stores,Fashion & Accessories,2530.0
5891,6,2014,44831.0,Jewelry stores,Fashion & Accessories,2207.0
5892,6,2014,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6443.0
5893,6,2014,45111.0,Sporting goods stores,Sports & Recreation,3930.0
5894,6,2014,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1087.0
5895,6,2014,451211.0,Book stores,Sports & Recreation,693.0
5896,6,2014,452.0,General merchandise stores,General Merchandise,54174.0
5897,6,2014,4521.0,Department stores,General Merchandise,13028.0
5898,6,2014,452111.0,Department stores(excl. discount department stores),General Merchandise,4448.0
5899,6,2014,452112.0,Discount dept. stores,General Merchandise,8580.0
5900,6,2014,4529.0,Other general merchandise stores,General Merchandise,41146.0
5901,6,2014,45291.0,Warehouse clubs and superstores,Food & Beverage,35791.0
5902,6,2014,45299.0,All other gen. merchandise stores,General Merchandise,5355.0
5903,6,2014,453.0,Miscellaneous store retailers,Miscellaneous,9709.0
5904,6,2014,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2410.0
5905,6,2014,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,1081.0
5906,6,2014,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1329.0
5907,6,2014,45330.0,Used merchandise stores,Miscellaneous,1284.0
5908,6,2014,454.0,Nonstore retailers,Miscellaneous,35252.0
5909,6,2014,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,29345.0
5910,6,2014,45431.0,Fuel dealers,Fuel & Gasoline,1995.0
5911,6,2014,722.0,Food services and drinking places,Restaurants & Bars,47905.0
5912,6,2014,7224.0,Drinking places,Restaurants & Bars,1753.0
5913,6,2014,7225.0,Restaurants and other eating places,Restaurants & Bars,42085.0
5914,6,2014,722511.0,Full service restaurants,Restaurants & Bars,20896.0
5915,6,2014,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,21189.0
5916,7,2014,441.0,Motor vehicle and parts dealers,Automotive,91783.0
5917,7,2014,"4411,4412",Automobile and other motor vehicle dealers,Automotive,84223.0
5918,7,2014,4411.0,Automobile dealers,Automotive,78133.0
5919,7,2014,44111.0,New car dealers,Automotive,70331.0
5920,7,2014,44112,Used car dealers,Automotive,7802.0
5921,7,2014,4413.0,"Automotive parts, acc., and tire stores",Automotive,7560.0
5922,7,2014,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16361.0
5923,7,2014,442.0,Furniture and home furnishings stores,Home Goods & Electronics,8477.0
5924,7,2014,4421.0,Furniture stores,Home Goods & Electronics,4488.0
5925,7,2014,4422.0,Home furnishings stores,Home Goods & Electronics,3989.0
5926,7,2014,44221.0,Floor covering stores,Home Goods & Electronics,1600.0
5927,7,2014,442299.0,All other home furnishings stores,Home Goods & Electronics,2265.0
5928,7,2014,443.0,Electronics and appliance stores,Home Goods & Electronics,7884.0
5929,7,2014,443141.0,Household appliance stores,Home Goods & Electronics,1476.0
5930,7,2014,443142.0,Electronics stores,Home Goods & Electronics,6408.0
5931,7,2014,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,28623.0
5932,7,2014,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,25272.0
5933,7,2014,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,1042.0
5934,7,2014,44413.0,Hardware stores,Home Goods & Building Supplies,1999.0
5935,7,2014,445.0,Food and beverage stores,Food & Beverage,57475.0
5936,7,2014,4451.0,Grocery stores,Food & Beverage,51528.0
5937,7,2014,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,49114.0
5938,7,2014,4453.0,"Beer, wine, and liquor stores",Food & Beverage,4166.0
5939,7,2014,446.0,Health and personal care stores,Health & Personal Care,24409.0
5940,7,2014,44611.0,Pharmacies and drug stores,Health & Personal Care,20586.0
5941,7,2014,447.0,Gasoline stations,Fuel & Gasoline,49884.0
5942,7,2014,448.0,Clothing and clothing access. stores,Fashion & Accessories,19902.0
5943,7,2014,4481.0,Clothing stores,Fashion & Accessories,14728.0
5944,7,2014,44811.0,Men's clothing stores,Fashion & Accessories,681.0
5945,7,2014,44812.0,Women's clothing stores,Fashion & Accessories,3145.0
