,month,year,naics_Code,kind_of_business,industry,sales
424,8,2022,44413,Hardware stores,Home Goods & Building Supplies,3536
425,8,2022,445,Food and beverage stores,Food & Beverage,80093
426,8,2022,4451,Grocery stores,Food & Beverage,71825
427,8,2022,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,68520
428,8,2022,4453,"Beer, wine, and liquor stores",Food & Beverage,5970
429,8,2022,446,Health and personal care stores,Health & Personal Care,33985
430,8,2022,44611,Pharmacies and drug stores,Health & Personal Care,27872
431,8,2022,447,Gasoline stations,Fuel & Gasoline,67977
432,8,2022,448,Clothing and clothing access. stores,Fashion & Accessories,26376
433,8,2022,4481,Clothing stores,Fashion & Accessories,17813
434,8,2022,44811,Men's clothing stores,Fashion & Accessories,
435,8,2022,44812,Women's clothing stores,Fashion & Accessories,3266
436,8,2022,44814,Family clothing stores,Fashion & Accessories,10291
437,8,2022,44819,Other clothing stores,Fashion & Accessories,1516
438,8,2022,4482,Shoe stores,Fashion & Accessories,4264
439,8,2022,44831,Jewelry stores,Fashion & Accessories,
440,8,2022,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,10185
441,8,2022,45111,Sporting goods stores,Sports & Recreation,6182
442,8,2022,45112,"Hobby, toy, and game stores",Sports & Recreation,1984
443,8,2022,451211,Book stores,Sports & Recreation,1140
444,8,2022,452,General merchandise stores,General Merchandise,69704
445,8,2022,4521,Department stores,General Merchandise,11552
446,8,2022,452111,Department stores(excl. discount department stores),General Merchandise,2460
447,8,2022,452112,Discount dept. stores,General Merchandise,9092
448,8,2022,4529,Other general merchandise stores,General Merchandise,58152
449,8,2022,45291,Warehouse clubs and superstores,Food & Beverage,49966
450,8,2022,45299,All other gen. merchandise stores,General Merchandise,8186
451,8,2022,453,Miscellaneous store retailers,Miscellaneous,16558
452,8,2022,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3159
453,8,2022,45321,Office supplies and stationery stores,Office Supplies & Gifts,1084
454,8,2022,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,2075
455,8,2022,45330,Used merchandise stores,Miscellaneous,2106
456,8,2022,454,Nonstore retailers,Miscellaneous,107724
457,8,2022,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,97508
458,8,2022,45431,Fuel dealers,Fuel & Gasoline,2900
459,8,2022,722,Food services and drinking places,Restaurants & Bars,89313
460,8,2022,7224,Drinking places,Restaurants & Bars,
461,8,2022,7225,Restaurants and other eating places,Restaurants & Bars,78204
462,8,2022,722511,Full service restaurants,Restaurants & Bars,
463,8,2022,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,39006
464,9,2022,441,Motor vehicle and parts dealers,Automotive,125179
465,9,2022,"44,114,412",Automobile and other motor vehicle dealers,Automotive,114453
466,9,2022,4411,Automobile dealers,Automotive,104852
467,9,2022,44111,New car dealers,Automotive,91670
468,9,2022,44112,Used car dealers,Automotive,13182
469,9,2022,4413,"Automotive parts, acc., and tire stores",Automotive,10726
470,9,2022,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,18832
471,9,2022,442,Furniture and home furnishings stores,Home Goods & Electronics,11926
472,9,2022,4421,Furniture stores,Home Goods & Electronics,6734
473,9,2022,4422,Home furnishings stores,Home Goods & Electronics,
474,9,2022,44221,Floor covering stores,Home Goods & Electronics,
475,9,2022,442299,All other home furnishings stores,Home Goods & Electronics,
476,9,2022,443,Electronics and appliance stores,Home Goods & Electronics,6906
477,9,2022,443141,Household appliance stores,Home Goods & Electronics,1660
478,9,2022,443142,Electronics stores,Home Goods & Electronics,5246
479,9,2022,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,42628
480,9,2022,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,37504
481,9,2022,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1577
482,9,2022,44413,Hardware stores,Home Goods & Building Supplies,3370
483,9,2022,445,Food and beverage stores,Food & Beverage,78216
484,9,2022,4451,Grocery stores,Food & Beverage,70156
485,9,2022,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,67039
486,9,2022,4453,"Beer, wine, and liquor stores",Food & Beverage,5836
487,9,2022,446,Health and personal care stores,Health & Personal Care,33491
488,9,2022,44611,Pharmacies and drug stores,Health & Personal Care,27501
489,9,2022,447,Gasoline stations,Fuel & Gasoline,61784
490,9,2022,448,Clothing and clothing access. stores,Fashion & Accessories,23966
491,9,2022,4481,Clothing stores,Fashion & Accessories,16637
492,9,2022,44811,Men's clothing stores,Fashion & Accessories,
493,9,2022,44812,Women's clothing stores,Fashion & Accessories,3197
494,9,2022,44814,Family clothing stores,Fashion & Accessories,9421
495,9,2022,44819,Other clothing stores,Fashion & Accessories,1363
496,9,2022,4482,Shoe stores,Fashion & Accessories,3209
497,9,2022,44831,Jewelry stores,Fashion & Accessories,
498,9,2022,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,8998
499,9,2022,45111,Sporting goods stores,Sports & Recreation,5204
500,9,2022,45112,"Hobby, toy, and game stores",Sports & Recreation,2049
501,9,2022,451211,Book stores,Sports & Recreation,863
502,9,2022,452,General merchandise stores,General Merchandise,66464
503,9,2022,4521,Department stores,General Merchandise,10407
504,9,2022,452111,Department stores(excl. discount department stores),General Merchandise,2408
505,9,2022,452112,Discount dept. stores,General Merchandise,7999
506,9,2022,4529,Other general merchandise stores,General Merchandise,56057
507,9,2022,45291,Warehouse clubs and superstores,Food & Beverage,47859
508,9,2022,45299,All other gen. merchandise stores,General Merchandise,8198
509,9,2022,453,Miscellaneous store retailers,Miscellaneous,15904
510,9,2022,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2905
511,9,2022,45321,Office supplies and stationery stores,Office Supplies & Gifts,861
512,9,2022,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,2044
513,9,2022,45330,Used merchandise stores,Miscellaneous,1951
514,9,2022,454,Nonstore retailers,Miscellaneous,101908
515,9,2022,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,92116
516,9,2022,45431,Fuel dealers,Fuel & Gasoline,3012
517,9,2022,722,Food services and drinking places,Restaurants & Bars,87314
518,9,2022,7224,Drinking places,Restaurants & Bars,
519,9,2022,7225,Restaurants and other eating places,Restaurants & Bars,74528
520,9,2022,722511,Full service restaurants,Restaurants & Bars,
521,9,2022,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,36942
522,10,2022,441,Motor vehicle and parts dealers,Automotive,126610
523,10,2022,"44,114,412",Automobile and other motor vehicle dealers,Automotive,115898
524,10,2022,4411,Automobile dealers,Automotive,106996
525,10,2022,44111,New car dealers,Automotive,94219
526,10,2022,44112,Used car dealers,Automotive,12777
527,10,2022,4413,"Automotive parts, acc., and tire stores",Automotive,10712
528,10,2022,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,18892
529,10,2022,442,Furniture and home furnishings stores,Home Goods & Electronics,12028
530,10,2022,4421,Furniture stores,Home Goods & Electronics,6638
531,10,2022,4422,Home furnishings stores,Home Goods & Electronics,
532,10,2022,44221,Floor covering stores,Home Goods & Electronics,
533,10,2022,442299,All other home furnishings stores,Home Goods & Electronics,
534,10,2022,443,Electronics and appliance stores,Home Goods & Electronics,6864
535,10,2022,443141,Household appliance stores,Home Goods & Electronics,1652
536,10,2022,443142,Electronics stores,Home Goods & Electronics,5212
537,10,2022,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,43024
538,10,2022,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,37452
539,10,2022,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1523
540,10,2022,44413,Hardware stores,Home Goods & Building Supplies,3478
541,10,2022,445,Food and beverage stores,Food & Beverage,80891
542,10,2022,4451,Grocery stores,Food & Beverage,72607
543,10,2022,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,69432
544,10,2022,4453,"Beer, wine, and liquor stores",Food & Beverage,5969
545,10,2022,446,Health and personal care stores,Health & Personal Care,34038
546,10,2022,44611,Pharmacies and drug stores,Health & Personal Care,28294
547,10,2022,447,Gasoline stations,Fuel & Gasoline,64674
548,10,2022,448,Clothing and clothing access. stores,Fashion & Accessories,25120
549,10,2022,4481,Clothing stores,Fashion & Accessories,17886
550,10,2022,44811,Men's clothing stores,Fashion & Accessories,
551,10,2022,44812,Women's clothing stores,Fashion & Accessories,3260
552,10,2022,44814,Family clothing stores,Fashion & Accessories,10394
553,10,2022,44819,Other clothing stores,Fashion & Accessories,1372
554,10,2022,4482,Shoe stores,Fashion & Accessories,3179
555,10,2022,44831,Jewelry stores,Fashion & Accessories,
556,10,2022,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,8849
557,10,2022,45111,Sporting goods stores,Sports & Recreation,5209
558,10,2022,45112,"Hobby, toy, and game stores",Sports & Recreation,2137
559,10,2022,451211,Book stores,Sports & Recreation,636
560,10,2022,452,General merchandise stores,General Merchandise,70683
561,10,2022,4521,Department stores,General Merchandise,10903
562,10,2022,452111,Department stores(excl. discount department stores),General Merchandise,2549
563,10,2022,452112,Discount dept. stores,General Merchandise,8354
564,10,2022,4529,Other general merchandise stores,General Merchandise,59780
565,10,2022,45291,Warehouse clubs and superstores,Food & Beverage,51314
566,10,2022,45299,All other gen. merchandise stores,General Merchandise,8466
567,10,2022,453,Miscellaneous store retailers,Miscellaneous,16279
568,10,2022,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3503
569,10,2022,45321,Office supplies and stationery stores,Office Supplies & Gifts,785
570,10,2022,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,2718
571,10,2022,45330,Used merchandise stores,Miscellaneous,2035
572,10,2022,454,Nonstore retailers,Miscellaneous,108289
573,10,2022,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,97131
574,10,2022,45431,Fuel dealers,Fuel & Gasoline,4074
575,10,2022,722,Food services and drinking places,Restaurants & Bars,90778
576,10,2022,7224,Drinking places,Restaurants & Bars,
577,10,2022,7225,Restaurants and other eating places,Restaurants & Bars,77253
578,10,2022,722511,Full service restaurants,Restaurants & Bars,
579,10,2022,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,38267
580,11,2022,441,Motor vehicle and parts dealers,Automotive,117402
581,11,2022,"44,114,412",Automobile and other motor vehicle dealers,Automotive,107017
582,11,2022,4411,Automobile dealers,Automotive,100197
583,11,2022,44111,New car dealers,Automotive,88587
584,11,2022,44112,Used car dealers,Automotive,11610
585,11,2022,4413,"Automotive parts, acc., and tire stores",Automotive,10385
586,11,2022,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,20577
587,11,2022,442,Furniture and home furnishings stores,Home Goods & Electronics,12631
588,11,2022,4421,Furniture stores,Home Goods & Electronics,6821
589,11,2022,4422,Home furnishings stores,Home Goods & Electronics,
590,11,2022,44221,Floor covering stores,Home Goods & Electronics,
591,11,2022,442299,All other home furnishings stores,Home Goods & Electronics,
592,11,2022,443,Electronics and appliance stores,Home Goods & Electronics,7946
593,11,2022,443141,Household appliance stores,Home Goods & Electronics,1760
594,11,2022,443142,Electronics stores,Home Goods & Electronics,6186
595,11,2022,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,40441
596,11,2022,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,35367
597,11,2022,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1302
598,11,2022,44413,Hardware stores,Home Goods & Building Supplies,3396
599,11,2022,445,Food and beverage stores,Food & Beverage,82147
600,11,2022,4451,Grocery stores,Food & Beverage,73388
601,11,2022,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,70328
602,11,2022,4453,"Beer, wine, and liquor stores",Food & Beverage,6269
603,11,2022,446,Health and personal care stores,Health & Personal Care,33665
604,11,2022,44611,Pharmacies and drug stores,Health & Personal Care,27503
605,11,2022,447,Gasoline stations,Fuel & Gasoline,59114
606,11,2022,448,Clothing and clothing access. stores,Fashion & Accessories,29072
607,11,2022,4481,Clothing stores,Fashion & Accessories,20867
608,11,2022,44811,Men's clothing stores,Fashion & Accessories,
609,11,2022,44812,Women's clothing stores,Fashion & Accessories,3807
610,11,2022,44814,Family clothing stores,Fashion & Accessories,12348
611,11,2022,44819,Other clothing stores,Fashion & Accessories,1610
612,11,2022,4482,Shoe stores,Fashion & Accessories,3498
613,11,2022,44831,Jewelry stores,Fashion & Accessories,
614,11,2022,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,10277
615,11,2022,45111,Sporting goods stores,Sports & Recreation,5538
616,11,2022,45112,"Hobby, toy, and game stores",Sports & Recreation,3149
617,11,2022,451211,Book stores,Sports & Recreation,669
618,11,2022,452,General merchandise stores,General Merchandise,76493
619,11,2022,4521,Department stores,General Merchandise,12726
620,11,2022,452111,Department stores(excl. discount department stores),General Merchandise,3252
621,11,2022,452112,Discount dept. stores,General Merchandise,9474
622,11,2022,4529,Other general merchandise stores,General Merchandise,63767
623,11,2022,45291,Warehouse clubs and superstores,Food & Beverage,54396
624,11,2022,45299,All other gen. merchandise stores,General Merchandise,9371
625,11,2022,453,Miscellaneous store retailers,Miscellaneous,14909
626,11,2022,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2426
627,11,2022,45321,Office supplies and stationery stores,Office Supplies & Gifts,729
628,11,2022,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1697
